site_id,lon,lat,block_id,OC_gkg
44383152,11.683802995607936,51.46659366812506,9,58.0
44163400,11.438293428458072,53.69899698069049,7,12.9
43203016,9.985987108622044,50.25611382277401,1,20.1
42903252,9.544824472590946,52.37658705093814,5,13.2
41823058,8.035834458326974,50.616967072404826,6,41.2
45123226,12.78873079507495,52.110955221424,7,8.3
42723238,9.282516409628045,52.24947543823523,5,20.9
43763306,10.816569420318952,52.859970505322856,5,7.8
44023336,11.210031514763305,53.12623115553588,7,12.8
41903314,8.052273628026361,52.91881015643269,2,32.0
43883310,10.99551382491556,52.89455564376146,5,8.9
44523270,11.930300709570336,52.52364126294851,7,40.8
41682750,7.956782713324456,47.84458644255516,4,81.1
42682790,9.287097817577054,48.22125004118647,4,49.1
42982824,9.688734581106893,48.52901285752582,4,57.0
44823280,12.376853237306149,52.60547778533179,7,32.7
45063310,12.7477676181191,52.86724685912422,7,29.2
45143274,12.845414489502891,52.54124824251725,7,22.0
45283278,13.054093130003857,52.57206045676255,0,22.4
45523324,13.440099207590016,52.97531418780381,0,55.7
45723304,13.722080375275132,52.78702730425235,0,32.1
45863292,13.919619906253017,52.672761600112345,0,25.8
45923252,13.975764611510485,52.310920203669006,0,10.6
46103252,14.239330315871152,52.3018472192994,0,17.8
46283230,14.482863589395956,52.09487537783826,0,13.2
42563034,9.085515867820634,50.41430714430746,1,25.9
42083076,8.397586023241905,50.7844130413647,1,56.1
42263076,8.652797395460261,50.78773680791594,1,42.1
42603070,9.13591135525974,50.73841929881778,1,36.9
42723058,9.307489574526569,50.63169944306439,1,46.0
